Site,Year,Date_EST,PAR_incoming_dailysum,PAR_belowcanopy_dailysum,PAR_surface_dailysum,LAI_daily_mean
WalkerBranch,2016,2016-09-07,47699.7345216,3385.84469136066,3022.51329651213,4.29573438005896
WalkerBranch,2016,2016-09-08,48902.2690464,3455.39046121801,3079.83359043202,4.27076991224707
WalkerBranch,2016,2016-09-09,48336.6717288,3447.88588046682,3069.78462783864,4.24545922564082
WalkerBranch,2016,2016-09-10,47135.7429984,3439.99797565376,3060.54416203051,4.21883290761602
WalkerBranch,2016,2016-09-11,46873.7245368,3382.66113733706,2996.94963508577,4.19220658959123
WalkerBranch,2016,2016-09-12,48837.5882568,3569.15486251881,3169.64075950212,4.16558027156644
WalkerBranch,2016,2016-09-13,44593.1996832,3327.52419420192,2949.72484126627,4.13858468919308
WalkerBranch,2016,2016-09-14,43371.9892368,3184.36484355966,2811.57093731478,4.11018590229515
WalkerBranch,2016,2016-09-15,46779.1348752,3506.52235795638,3104.19558533439,4.08178711539723
WalkerBranch,2016,2016-09-16,42586.2687096,3284.8942441189,2903.90613166081,4.05338832849931
WalkerBranch,2016,2016-09-17,33696.1723392,2582.27846252019,2251.57112189097,4.02459569729845
WalkerBranch,2016,2016-09-18,21626.2681992,1734.24720403326,1464.8834756897,3.99430645774646
WalkerBranch,2016,2016-09-19,42759.3063744,3464.93969956277,3064.14024608618,3.96401721819446
WalkerBranch,2016,2016-09-20,45499.5678816,3583.53689315697,3160.80239461391,3.93372797864247
WalkerBranch,2016,2016-09-21,45034.4811168,3583.70736560363,3158.22143419014,3.90301867899231
WalkerBranch,2016,2016-09-22,44895.1727448,3613.60209032441,3182.66462911536,3.87071315096914
WalkerBranch,2016,2016-09-23,44146.6214112,3595.12652150685,3162.76553064262,3.83840762294597
WalkerBranch,2016,2016-09-24,43773.765084,3607.83855906094,3171.68477728893,3.8061020949228
WalkerBranch,2016,2016-09-25,43495.7419512,3626.85916344142,3186.27085839991,3.77334854774033
WalkerBranch,2016,2016-09-26,34795.966464,2968.65419545984,2581.26167507884,3.73889252775252
WalkerBranch,2016,2016-09-27,43756.7025672,3739.45107524998,3280.56526384159,3.7044365077647
WalkerBranch,2016,2016-09-28,43675.3550016,3778.08804594171,3312.70448912674,3.66998048777689
WalkerBranch,2016,2016-09-29,39067.0599312,3469.8382936944,3035.02415775627,3.63504663410193
WalkerBranch,2016,2016-09-30,27423.7948152,2618.09618869896,2236.55643874928,3.59829701241584
WalkerBranch,2016,2016-10-01,24686.006688,2415.21167064319,2045.77421525555,3.56154739072974
WalkerBranch,2016,2016-10-02,27234.8285832,2657.74412161389,2265.11259212734,3.52479776904364
WalkerBranch,2016,2016-10-03,28976.7197664,2878.68207277948,2469.87222020583,3.48753853083272
WalkerBranch,2016,2016-10-04,36217.8403272,3533.65727240394,3066.57335255748,3.44834274982746
WalkerBranch,2016,2016-10-05,41108.0474448,3908.70776425689,3392.07639648061,3.40914696882221
WalkerBranch,2016,2016-10-06,40849.2177408,3949.61342965457,3425.10349061713,3.36995118781695
WalkerBranch,2016,2016-10-07,37786.282884,3740.77727064618,3235.98103224586,3.33021193812339
WalkerBranch,2016,2016-10-08,37006.0951176,3749.76496927856,3230.93164179235,3.28840750741431
WalkerBranch,2016,2016-10-09,40402.6318584,4116.12217113153,3562.00827722043,3.24660307670522
WalkerBranch,2016,2016-10-10,40181.2833744,4158.37012258181,3606.55431992147,3.20479864599613
WalkerBranch,2016,2016-10-11,39524.6200104,4177.5003983728,3618.14799946867,3.16241477198495
WalkerBranch,2016,2016-10-12,39755.58804,4289.24780287051,3708.91333530633,3.11782901342577
WalkerBranch,2016,2016-10-13,23450.191884,2791.02681549439,2342.43125108574,3.07324325486659
WalkerBranch,2016,2016-10-14,34939.8943488,4023.51328295998,3473.58553315627,3.02865749630741
WalkerBranch,2016,2016-10-15,36334.4012136,4223.30711570516,3637.06373707145,2.98345429482704
WalkerBranch,2016,2016-10-16,31667.4527904,3918.34538394501,3358.33206280432,2.93590481024617
WalkerBranch,2016,2016-10-17,35945.7152544,4370.90280362161,3753.84716939931,2.88835532566531
WalkerBranch,2016,2016-10-18,35715.0211992,4443.60005450399,3810.59512821839,2.84080584108444
WalkerBranch,2016,2016-10-19,35290.9621008,4500.03053291429,3849.22798095802,2.79259942736502
WalkerBranch,2016,2016-10-20,31821.4644552,4313.93437138399,3698.98417437268,2.74189668291913
WalkerBranch,2016,2016-10-21,27592.9968384,4028.71368526763,3433.83465252184,2.69119393847323
WalkerBranch,2016,2016-10-22,35832.7616976,4931.20996787891,4200.3987866859,2.64049119402733
WalkerBranch,2016,2016-10-23,35216.1062064,4986.06600785581,4247.5129207806,2.58909234454338
WalkerBranch,2016,2016-10-24,34625.645712,5057.70070780827,4305.47163324701,2.53504829591481
WalkerBranch,2016,2016-10-25,34667.5942368,5216.91258190736,4436.699202231,2.48100424728625
WalkerBranch,2016,2016-10-26,33043.2304608,5141.62721552092,4372.36685496383,2.42696019865769
WalkerBranch,2016,2016-10-27,22962.3500232,4104.85228555771,3431.98490891828,2.37218652012122
WalkerBranch,2016,2016-10-28,32769.0810216,5446.19963790643,4628.089308098,2.31464024793468
WalkerBranch,2016,2016-10-29,32348.3704992,5569.13371382289,4727.07130848326,2.25709397574814
WalkerBranch,2016,2016-10-30,31192.7617008,5595.18697840952,4742.74905365212,2.19954770356161
WalkerBranch,2016,2016-10-31,27519.2977248,5253.77035475106,4413.13115173967,2.141259091389
WalkerBranch,2016,2016-11-01,27426.8009232,5508.58433743102,4666.07799432952,2.08014958726935
WalkerBranch,2016,2016-11-02,26536.3689024,5569.0077490116,4702.60905422272,2.0190400831497
WalkerBranch,2016,2016-11-03,26454.6788688,5764.01689703857,4864.93878486815,1.95793057903004
WalkerBranch,2016,2016-11-04,27538.7042448,6145.54881503934,5190.64240359564,1.89612830499706
WalkerBranch,2016,2016-11-05,27667.266732,6402.09736336251,5399.49033901333,1.83169350529341
WalkerBranch,2016,2016-11-06,26341.6187664,6421.32739909482,5394.76408788682,1.76725870558977
WalkerBranch,2016,2016-11-07,25603.3490832,6575.19159616321,5521.61960512122,1.70282390588613
WalkerBranch,2016,2016-11-08,19228.6801728,5517.10878921862,4671.48731427693,1.63791387794442
WalkerBranch,2016,2016-11-09,26244.6089976,7291.23566688033,6126.85886188113,1.57119798269811
WalkerBranch,2016,2016-11-10,26593.5915,7676.28182131586,6437.59923027192,1.50448208745179
WalkerBranch,2016,2016-11-11,25454.5201008,7763.50066514919,6497.24232056023,1.43776619220547
WalkerBranch,2016,2016-11-12,25997.3775432,8258.3932315389,6908.69161735025,1.37118539865768
WalkerBranch,2016,2016-11-13,24926.0919768,8397.80249650415,7023.84003061944,1.30511799156427
WalkerBranch,2016,2016-11-14,25236.4973616,8849.73515496437,7385.03964574203,1.23905058447086
WalkerBranch,2016,2016-11-15,22969.0167336,8625.91587843837,7164.07839824638,1.17298317737744
WalkerBranch,2016,2016-11-16,24588.859932,9528.99512190181,7931.60896635979,1.1083234407547
WalkerBranch,2016,2016-11-17,24330.25854,9859.66701894879,8196.99962047932,1.04901285192049
WalkerBranch,2016,2016-11-18,24317.0697168,10287.5797561062,8547.67017400079,0.989702263086288
WalkerBranch,2016,2016-11-19,23346.8122104,10416.7532442752,8651.31990934216,0.930391674252081
WalkerBranch,2016,2016-11-20,24646.775076,11357.2817473278,9425.73063561702,0.874137054276779
WalkerBranch,2016,2016-11-21,24221.23956,11579.662966612,9605.23988315878,0.829495115965315
WalkerBranch,2016,2016-11-22,23644.1277072,11707.9309826764,9687.15586418225,0.78485317765385
WalkerBranch,2016,2016-11-23,20812.1304384,10897.8140825656,8976.94933303229,0.740211239342386
WalkerBranch,2016,2016-11-24,21547.7517024,11721.1333977425,9782.57962458926,0.699318289674737
WalkerBranch,2016,2016-11-25,21404.6914032,11763.9751961022,9702.552923765,0.672671496853586
WalkerBranch,2016,2016-11-26,23391.2569464,12979.6422359069,10744.6172110115,0.646024704032435
WalkerBranch,2016,2016-11-27,23645.969424,13354.2273606881,11040.5730129867,0.619377911211284
WalkerBranch,2016,2016-11-28,16206.6207744,9772.14205319792,7925.52912796975,0.595597621467764
WalkerBranch,2016,2016-11-29,21284.9722008,12577.3459592843,10368.6528177661,0.582710043419243
WalkerBranch,2016,2016-11-30,10734.4083168,6867.48274082951,5545.31735304113,0.569822465370722
WalkerBranch,2016,2016-12-01,22437.4302936,13413.1408562106,11097.0981612208,0.556934887322201
WalkerBranch,2016,2016-12-02,22125.0081528,13378.5452566776,11067.2437141824,0.545596916731784
WalkerBranch,2016,2016-12-03,16714.4094936,10509.2992851956,8628.95094404166,0.540147454482156
WalkerBranch,2016,2016-12-04,5944.7726352,3964.36222141015,3096.98725660155,0.534697992232529
WalkerBranch,2016,2016-12-05,16076.0263104,10264.7836903483,8620.05780167899,0.529248529982902
WalkerBranch,2016,2016-12-06,4791.9035808,3220.86768113064,2583.69718661514,0.524485063087887
WalkerBranch,2016,2016-12-07,21314.6984232,13131.0857688957,10852.8234873391,0.522328378540399
WalkerBranch,2016,2016-12-08,19264.0609224,12061.9310808851,9925.00168045343,0.520171693992911
WalkerBranch,2016,2016-12-09,21032.2232064,12994.2555939295,10733.2391519945,0.518015009445422
WalkerBranch,2016,2016-12-10,21810.8812824,13443.0101105485,11119.8794397891,0.516134745580111
WalkerBranch,2016,2016-12-11,20777.5563912,12930.4226969973,10742.0511405108,0.515304880307077
WalkerBranch,2016,2016-12-12,15037.7546592,9613.91182656157,7804.24361311575,0.514475015034042
WalkerBranch,2016,2016-12-13,7981.3232856,5359.60335412526,4199.7509003546,0.513645149761007
WalkerBranch,2016,2016-12-14,18198.8484552,11409.4090696725,9386.77051589789,0.512922384791118
WalkerBranch,2016,2016-12-15,21037.6874736,13053.398852121,10840.6032199908,0.512606600973184
WalkerBranch,2016,2016-12-16,17574.50646,11105.4730930645,9077.72222714092,0.512290817155249
WalkerBranch,2016,2016-12-17,12224.052792,8106.99208025533,6654.4350368653,0.511975033337314
WalkerBranch,2016,2016-12-18,10086.9535368,6523.72199981923,5069.90780595065,0.511700110907182
WalkerBranch,2016,2016-12-19,20805.920352,12882.9735087193,10656.8402976849,0.5115804617507
WalkerBranch,2016,2016-12-20,21389.676084,13205.5713831213,10929.2806374706,0.511460812594218
WalkerBranch,2016,2016-12-21,20585.8580256,12766.6197962619,10554.1491472419,0.511341163437735
WalkerBranch,2016,2016-12-22,20926.9942056,12955.6878097419,10722.4264601255,0.51123701189085
WalkerBranch,2016,2016-12-23,14384.4094296,9410.00276953183,7713.41021692682,0.511191751260431
WalkerBranch,2016,2016-12-24,5264.7377328,3573.47155083967,2869.84777782302,0.511146490630013
WalkerBranch,2016,2016-12-25,8526.8519784,5764.52154841945,4594.78708590604,0.511101229999594
WalkerBranch,2016,2016-12-26,12805.220988,8442.73843251793,6796.97074646796,0.511061833977394
WalkerBranch,2016,2016-12-27,14959.0555128,9705.25547958055,7931.06599695705,0.511044723466423
WalkerBranch,2016,2016-12-28,21372.3472032,13226.2359283459,10951.2678955948,0.511027612955452
WalkerBranch,2016,2016-12-29,21448.3446576,13267.8366886799,10984.9654483042,0.511010502444481
WalkerBranch,2016,2016-12-30,21821.6347776,13487.5595141311,11163.4140352864,0.510995287900449
WalkerBranch,2016,2016-12-31,6802.6473648,4615.96827871332,3806.90036548304,0.510987278030785
WalkerBranch,2017,2017-01-01,9252.7471512,6235.83485625644,5046.2469159066,0.510980108624339
WalkerBranch,2017,2017-01-02,16956.4734864,10926.5666921582,9019.79415850323,0.510976132978119
WalkerBranch,2017,2017-01-03,10019.396016,6768.85822318751,5574.03351003183,0.510972157331899
WalkerBranch,2017,2017-01-04,21397.9942512,13371.038175101,11089.1020426845,0.510968181685679
WalkerBranch,2017,2017-01-05,6722.5935672,4493.24228507454,3544.19182387508,0.510964721287889
WalkerBranch,2017,2017-01-06,10347.2748792,6950.66996346871,5648.98281233248,0.510963218834134
WalkerBranch,2017,2017-01-07,20200.1629536,12715.0242450279,10518.8445920737,0.510961716380378
WalkerBranch,2017,2017-01-08,23128.2263016,14337.3637896644,11885.9677586757,0.510960213926623
WalkerBranch,2017,2017-01-09,21776.3072352,13668.5780622091,11389.0120731667,0.514688195912761
WalkerBranch,2017,2017-01-10,13398.9691752,8821.82712129082,7277.65741354415,0.532588218770491
WalkerBranch,2017,2017-01-11,9816.7158432,6336.43869028599,4965.78311812146,0.550488241628221
WalkerBranch,2017,2017-01-12,20848.158072,12655.1944396914,10510.0627283317,0.568388264485951
WalkerBranch,2017,2017-01-13,11532.0467304,7322.72811359357,5919.69501681323,0.582506021271044
WalkerBranch,2017,2017-01-14,14604.2586648,9121.6956379807,7470.99897254675,0.582251166980115
WalkerBranch,2017,2017-01-15,9632.2397472,6164.45308602971,4933.69467070913,0.581996312689186
WalkerBranch,2017,2017-01-16,21391.7613336,12801.2632026504,10607.6559897398,0.581741458398257
WalkerBranch,2017,2017-01-17,6858.0130248,4425.8964444773,3538.57089266689,0.581482253040486
WalkerBranch,2017,2017-01-18,23596.1289144,13977.4762087871,11614.3059366835,0.581206513628713
WalkerBranch,2017,2017-01-19,6645.8274624,4293.85302902927,3441.34060939965,0.58093077421694
WalkerBranch,2017,2017-01-20,19251.4809312,11717.9500093497,9602.45762663913,0.580655034805167
WalkerBranch,2017,2017-01-21,14496.3812448,9033.99044064598,7394.75574346341,0.580374677332411
WalkerBranch,2017,2017-01-22,17983.2077712,11155.3232454765,9195.0993568869,0.580076771227922
WalkerBranch,2017,2017-01-23,6706.8019872,4336.75342269138,3450.75711579912,0.579778865123433
WalkerBranch,2017,2017-01-24,24865.5131928,14875.4640093109,12390.9236737695,0.579480959018944
WalkerBranch,2017,2017-01-25,23001.9621552,14026.0488185968,11797.2621338696,0.579178291380289
WalkerBranch,2017,2017-01-26,24133.6362456,14555.1609854066,12170.3503127111,0.5788575299118
WalkerBranch,2017,2017-01-27,14925.7980648,9416.63244261086,7644.24799708289,0.578536768443312
WalkerBranch,2017,2017-01-28,26364.0466152,15848.4890223318,13246.172997846,0.578216006974823
WalkerBranch,2017,2017-01-29,5693.3859024,3686.31408022424,2954.42024845837,0.577890678243927
WalkerBranch,2017,2017-01-30,23183.2875456,14163.0325400206,11750.5506521362,0.577547993915883
WalkerBranch,2017,2017-01-31,26681.1795936,16155.4992405333,13537.639547461,0.577205309587838
WalkerBranch,2017,2017-02-01,25540.6850496,15564.46151726,13012.4207830899,0.576862625259794
WalkerBranch,2017,2017-02-02,16183.0285344,10306.9517250281,8548.63870282195,0.576516386309867
WalkerBranch,2017,2017-02-03,18516.3391224,11479.4922058662,9344.29169685173,0.576156639796786
WalkerBranch,2017,2017-02-04,28545.0959304,17408.7831614406,14610.1843936217,0.575796893283705
WalkerBranch,2017,2017-02-05,26302.3719336,16268.0530757943,13678.7559090939,0.575437146770624
WalkerBranch,2017,2017-02-06,19251.1080216,12043.3858350698,10250.6507234217,0.575076691179701
WalkerBranch,2017,2017-02-07,15459.2262216,9808.40295491706,8175.62221699463,0.574713541092978
WalkerBranch,2017,2017-02-08,14702.4632664,9299.96857608639,7555.36657364287,0.574350391006256
WalkerBranch,2017,2017-02-09,25471.4684616,15747.164249075,13144.6037079616,0.573987240919533
WalkerBranch,2017,2017-02-10,28835.3337552,17858.8038805337,14995.5692901113,0.573630061242403
WalkerBranch,2017,2017-02-11,16132.3128288,10307.7666871813,8444.72054468742,0.573295569121724
WalkerBranch,2017,2017-02-12,25496.2403136,16056.7077474553,13571.300023942,0.572961077001046
WalkerBranch,2017,2017-02-13,30284.8409808,18815.7882854737,15827.8281374774,0.572626584880368
WalkerBranch,2017,2017-02-14,12630.8819448,8177.97817087562,6718.45369793061,0.57231222895356
WalkerBranch,2017,2017-02-15,27375.4916064,17363.4662807555,14747.3092791472,0.57207439056346
WalkerBranch,2017,2017-02-16,31444.1484336,19647.1735171065,16523.8813684602,0.571836552173359
WalkerBranch,2017,2017-02-17,31573.7078832,19770.9834037893,16630.545492351,0.571598713783259
WalkerBranch,2017,2017-02-18,10793.525904,7009.14266019257,5745.37571698443,0.571408754213744
WalkerBranch,2017,2017-02-19,29868.2400744,18984.60341917,16055.6711891912,0.571400734162452
WalkerBranch,2017,2017-02-20,31482.740772,19801.2868057966,16644.654370143,0.571392714111159
WalkerBranch,2017,2017-02-21,22230.9601416,14180.5748458829,12123.4798490344,0.571384694059867
WalkerBranch,2017,2017-02-22,10192.1673168,6502.19001110044,5087.32777052346,0.571474987051293
WalkerBranch,2017,2017-02-23,31814.2269648,20134.4007280145,16960.8204086892,0.571938869605049
WalkerBranch,2017,2017-02-24,32530.0307472,20608.8102559983,17376.4915796895,0.572402752158805
WalkerBranch,2017,2017-02-25,31875.4602432,20180.415429706,16994.0429100681,0.572866634712562
WalkerBranch,2017,2017-02-26,34053.6404376,21630.3046732044,18300.8259540974,0.573513856757833
WalkerBranch,2017,2017-02-27,19871.2186344,12336.3739390553,9900.78816178297,0.57485776887086
WalkerBranch,2017,2017-02-28,21436.97472,13552.3909164183,11210.4355987562,0.576201680983887
WalkerBranch,2017,2017-03-01,19476.7792128,12227.4553669402,9974.38765611937,0.577545593096914
WalkerBranch,2017,2017-03-02,40168.7490456,25600.8535638749,21767.4367032476,0.579205292104354
WalkerBranch,2017,2017-03-03,40713.3264384,25947.2848328817,22091.0609367578,0.582064981310563
WalkerBranch,2017,2017-03-04,39819.5991144,25504.7899365638,21829.9041753514,0.584924670516772
WalkerBranch,2017,2017-03-05,40908.145068,26056.3977837748,22231.4725206797,0.587784359722981
WalkerBranch,2017,2017-03-06,12927.7179864,8264.03608348759,6807.1486885566,0.591149468047365
WalkerBranch,2017,2017-03-07,11851.0214256,7581.18487813688,6270.05429667312,0.596435169020811
WalkerBranch,2017,2017-03-08,42166.5932016,26742.7821920354,22882.9354868528,0.601720869994258
WalkerBranch,2017,2017-03-09,41835.5027496,26486.660787927,22692.6256802926,0.607006570967705
WalkerBranch,2017,2017-03-10,32945.5129248,20989.296885264,18037.9933514202,0.613045519593475
WalkerBranch,2017,2017-03-11,11894.4920304,7476.99976736235,6263.4313742532,0.621946809298077
WalkerBranch,2017,2017-03-12,43896.3534072,27458.0429154178,23588.8310306616,0.630928726626815
WalkerBranch,2017,,0,0,0,0.628993663647554
WalkerBranch,2017,2017-03-13,24124.511376,14713.8820498907,12636.9114756857,0.639749388707281
WalkerBranch,2017,2017-03-14,20837.4045768,12785.651939033,10715.6713668616,0.649696674027176
WalkerBranch,2017,2017-03-15,44389.0583136,27412.0352314662,23639.7857650452,0.663618742685183
WalkerBranch,2017,2017-03-16,46100.9188584,28129.3380923606,24187.3028352567,0.677540811343191
WalkerBranch,2017,2017-03-17,19408.8487824,11654.4415003351,9948.84334596111,0.691462880001199
WalkerBranch,2017,2017-03-18,43479.9351504,26065.8993467885,22417.4854977198,0.706738526280762
WalkerBranch,2017,2017-03-19,40738.3646544,24056.4121290375,20622.8567292569,0.727157767522239
WalkerBranch,2017,2017-03-20,28475.8489008,15895.9406633338,13217.7468124254,0.747577008763715
WalkerBranch,2017,2017-03-21,44314.9254072,25617.7257237693,22106.4833479087,0.767996250005192
WalkerBranch,2017,2017-03-22,45404.9249472,25853.9028514587,22257.2791810454,0.790047561820494
WalkerBranch,2017,2017-03-23,44473.2445584,25064.1393566686,21742.4922003617,0.818300741816335
WalkerBranch,2017,2017-03-24,33819.970716,18350.8906777755,15671.5472192113,0.846553921812175
WalkerBranch,2017,2017-03-25,40028.458932,21586.7177906637,18606.4382047685,0.874807101808016
WalkerBranch,2017,2017-03-26,32487.313572,16593.211573914,14055.2406906879,0.9048928183688
WalkerBranch,2017,2017-03-27,40416.7187088,21054.8433823367,18331.8884265244,0.941942173876366
WalkerBranch,2017,2017-03-28,43132.0637664,22057.4847326516,19227.283870894,0.978991529383932
WalkerBranch,2017,2017-03-29,47463.2261208,23648.7320303583,20593.6780542228,1.0160408848915
WalkerBranch,2017,2017-03-30,42889.0636944,20600.1471548819,17861.6017904517,1.05500341804844
WalkerBranch,2017,2017-03-31,29302.4677176,13393.9428253799,11426.5490812366,1.10123602627299
WalkerBranch,2017,2017-04-01,45481.348584,20901.4451819352,18265.4879909569,1.14746863449754
WalkerBranch,2017,2017-04-02,46796.0527944,20888.4723113933,18264.4240934553,1.19370124272209
WalkerBranch,2017,2017-04-03,29784.7007136,12527.6641861337,10829.118652105,1.24178425211363
WalkerBranch,2017,2017-04-04,46185.4095192,19436.6248269065,17043.2989754799,1.29689878593971
WalkerBranch,2017,2017-04-05,43879.8692808,17588.6185736599,15343.2261315736,1.35201331976578
WalkerBranch,2017,2017-04-06,12137.788908,4572.82313056374,3780.94600604132,1.40712785359186
WalkerBranch,2017,2017-04-07,40001.6931552,15041.5906062961,13160.3894391785,1.46388708564123
WalkerBranch,2017,2017-04-08,47599.3457352,17390.2366381484,15276.115584706,1.52689617093908
WalkerBranch,2017,2017-04-09,48881.0208096,17310.278193195,15264.5683778407,1.58990525623693
WalkerBranch,2017,2017-04-10,48663.2035512,16616.854621293,14666.0395635921,1.65291434153478
WalkerBranch,2017,2017-04-11,46420.852464,15433.9236294736,13659.3565100054,1.71724299571185
WalkerBranch,2017,2017-04-12,47878.0842456,15202.5360051392,13457.2725793305,1.78658601162996
WalkerBranch,2017,2017-04-13,49421.3972616,15031.4880183569,13316.4820665141,1.85592902754808
WalkerBranch,2017,2017-04-14,48703.6832688,14225.2799686153,12614.7199399913,1.92527204346619
WalkerBranch,2017,2017-04-15,48518.3471976,13605.6066947276,12075.3476395508,1.99552968072256
WalkerBranch,2017,2017-04-16,37963.4377752,9980.711473173,8797.83730941187,2.06926287906427
WalkerBranch,2017,2017-04-17,30658.382244,7816.30740324176,6907.67768310986,2.14299607740598
WalkerBranch,2017,2017-04-18,29006.9330544,6820.36040227572,5897.3894728134,2.21672927574769
WalkerBranch,2017,2017-04-19,43205.2225416,10434.566344608,9290.73490807454,2.29093835740977
WalkerBranch,2017,2017-04-20,43561.0772352,9712.62725854398,8630.10671612834,2.36695579568925
WalkerBranch,2017,2017-04-21,30338.7606648,6313.59156216695,5513.42716689856,2.44297323396872
WalkerBranch,2017,2017-04-22,30968.6202,6464.65958707591,5722.72624331621,2.5189906722482
WalkerBranch,2017,2017-04-23,16385.7163176,3007.97396195873,2558.04081614121,2.59505473125923
WalkerBranch,2017,2017-04-24,21510.148716,3776.32658648142,3225.20496027249,2.6712959490502
WalkerBranch,2017,2017-04-25,48399.8076072,8928.05459490095,7996.08938985955,2.74753716684116
WalkerBranch,2017,2017-04-26,51739.9588944,9232.48913728062,8298.99880916343,2.82377838463213
WalkerBranch,2017,2017-04-27,36184.826412,6021.10926631992,5330.85983351303,2.899680515672
WalkerBranch,2017,2017-04-28,47646.5758776,7865.25997625702,7059.11712819438,2.97429411705771
WalkerBranch,2017,2017-04-29,51179.2855056,8076.51690765743,7271.73532395292,3.04890771844342
WalkerBranch,2017,2017-04-30,48632.0770152,7268.80120333183,6530.69753639951,3.12352131982913
WalkerBranch,2017,2017-05-01,44588.0702736,6588.29425444083,5940.8668383704,3.19747566037924
WalkerBranch,2017,2017-05-02,61237.5858864,8824.95896815262,8008.97738757231,3.26892480975409
WalkerBranch,2017,2017-05-03,60316.9253568,8393.20229307462,7620.17500830762,3.34037395912894
WalkerBranch,2017,2017-05-04,20941.423524,2375.1021535577,2027.83821146373,3.41182310850378
WalkerBranch,2017,2017-05-05,27586.4595048,3136.20475374208,2735.91946928393,3.48236836579296
WalkerBranch,2017,2017-05-06,30418.4339424,2885.80304089462,2434.90036870589,3.54947883315659
WalkerBranch,2017,2017-05-07,62207.1356256,7530.7119794452,6858.5582931749,3.61658930052021
WalkerBranch,2017,2017-05-08,61815.1619736,7211.45984942721,6568.9772863189,3.68369976788384
WalkerBranch,2017,2017-05-09,60775.2312552,6861.12398453918,6251.10352099806,3.74973740396658
WalkerBranch,2017,2017-05-10,60859.075032,6655.32445518656,6064.9774016711,3.81169828118195
WalkerBranch,2017,2017-05-11,52722.75834,5150.55120275577,4640.13834108681,3.87365915839732
WalkerBranch,2017,2017-05-12,43803.0118512,4186.98560411967,3752.02711180065,3.93562003561269
WalkerBranch,2017,2017-05-13,52907.4399168,5123.3431521186,4639.62405859587,3.99640807885179
WalkerBranch,2017,2017-05-14,62179.1065224,6018.6943153982,5497.31771052146,4.05273935298104
WalkerBranch,2017,2017-05-15,61828.0235496,5824.19549565822,5321.72979557167,4.10907062711028
WalkerBranch,2017,2017-05-16,61672.664844,5645.01579536831,5158.64906369033,4.16540190123953
WalkerBranch,2017,2017-05-17,60597.0641808,5399.58748335213,4933.62928230866,4.22051855497742
WalkerBranch,2017,2017-05-18,54393.2563608,4524.6481541488,4108.19531368763,4.27101965122812
WalkerBranch,2017,2017-05-19,50052.8854224,4022.85456591741,3637.80938097184,4.32152074747882
WalkerBranch,2017,2017-05-20,60681.5015688,5084.44535608954,4660.31686624442,4.37202184372952
WalkerBranch,2017,2017-05-21,40916.1435984,2852.5488446751,2529.59208247599,4.4213124909974
WalkerBranch,2017,2017-05-22,55563.1803216,4450.59926734869,4066.77435042153,4.46600343213053
WalkerBranch,2017,2017-05-23,32948.2298376,2231.61081736627,1982.74434368836,4.51069437326366
WalkerBranch,2017,2017-05-24,35759.9606112,2194.86746513286,1921.96815900922,4.55538531439679
WalkerBranch,2017,2017-05-25,37182.3824232,2233.88431138909,1954.65420227814,4.59890386807196
WalkerBranch,2017,2017-05-26,62491.3764552,4501.21616420493,4126.51559500109,4.6379673494069
WalkerBranch,2017,2017-05-27,50080.7090448,3524.46405178056,3220.12682563358,4.67703083074183
WalkerBranch,2017,2017-05-28,49251.8223288,3476.087508143,3178.91377506726,4.71609431207677
WalkerBranch,2017,2017-05-29,51575.4068256,3466.27256505138,3156.47556697329,4.75404653693915
WalkerBranch,2017,2017-05-30,44817.0443784,2591.30897205556,2322.14356099278,4.7877759872058
WalkerBranch,2017,2017-05-31,58766.8010328,3862.36907432613,3538.1854251751,4.82150543747246
WalkerBranch,2017,2017-06-01,47555.3119608,2603.48623833449,2332.83692858119,4.85523488773911
WalkerBranch,2017,2017-06-02,61719.0426216,3912.82051401855,3593.36024377616,4.88792822156219
WalkerBranch,2017,2017-06-03,62557.8989616,3916.43435163997,3598.31723681574,4.91668431289966
WalkerBranch,2017,2017-06-04,32162.1668424,1592.02775421269,1384.49669079873,4.94544040423714
WalkerBranch,2017,2017-06-05,22923.3010608,1083.49496172921,915.521668584212,4.97419649557461
WalkerBranch,2017,2017-06-06,50987.0696328,2872.94427581906,2606.42875301986,5.00199844859087
WalkerBranch,2017,2017-06-07,63432.8133768,3769.08671310761,3467.62238098127,5.02617467598654
WalkerBranch,2017,2017-06-08,47840.5878048,2565.16376802823,2316.16092865441,5.05035090338221
WalkerBranch,2017,2017-06-09,63054.7439256,3659.65199913762,3368.86126447048,5.07452713077787
WalkerBranch,2017,2017-06-10,62086.1987592,3551.81263151145,3268.79258473776,5.09783264534064
WalkerBranch,2017,2017-06-11,61401.696552,3465.48979547289,3188.57530688727,5.11782945113837
WalkerBranch,2017,2017-06-12,54486.9860472,2934.90575024423,2679.82866486949,5.13782625693611
WalkerBranch,2017,2017-06-13,48854.0115,2647.84347966751,2416.84048588019,5.15782306273385
WalkerBranch,2017,2017-06-14,42848.2947816,1966.6325612665,1752.56770557492,5.17703018382261
WalkerBranch,2017,2017-06-15,49842.6709536,2345.14438231598,2116.26579730898,5.19323650301723
WalkerBranch,2017,2017-06-16,57412.66734,2988.25925473864,2737.89381555862,5.20944282221186
WalkerBranch,2017,2017-06-17,56916.5605848,3090.11207790548,2840.37121177191,5.22564914140648
WalkerBranch,2017,2017-06-18,50306.2128072,2532.92862254643,2303.61333519854,5.24114182739456
